DACB01000009.1_1	gnl|CDD|224508	2.63e-05	36.111	36	166	91
DACB01000009.1_1	gnl|CDD|226076	0.86	44.444	18	277	91
DACB01000009.1_1	gnl|CDD|225317	5.5	50.000	14	256	91
DACB01000009.1_1	gnl|CDD|223855	6.6	40.909	22	130	91
DACB01000009.1_1	gnl|CDD|225910	6.9	40.000	15	266	91
DACB01000009.1_1	gnl|CDD|227679	7.3	33.333	24	181	91
DACB01000009.1_1	gnl|CDD|224835	8.0	35.135	37	396	91
DACB01000009.1_2	gnl|CDD|223669	8.24e-05	28.947	38	282	236
DACB01000009.1_2	gnl|CDD|223669	0.23	23.684	38	282	236
DACB01000009.1_2	gnl|CDD|225176	1.43e-04	30.769	39	298	236
DACB01000009.1_2	gnl|CDD|225258	0.40	25.806	93	226	236
DACB01000009.1_2	gnl|CDD|226075	1.3	26.829	41	181	236
DACB01000009.1_2	gnl|CDD|226101	1.5	22.826	92	213	236
DACB01000009.1_2	gnl|CDD|224045	3.2	29.730	37	258	236
DACB01000009.1_2	gnl|CDD|224001	3.7	26.531	49	336	236
DACB01000009.1_2	gnl|CDD|225856	3.8	42.105	19	257	236
DACB01000009.1_2	gnl|CDD|227344	5.1	25.000	60	228	236
DACB01000009.1_2	gnl|CDD|224367	6.7	16.794	131	587	236
DACB01000009.1_2	gnl|CDD|224627	6.7	38.095	21	187	236
DACB01000009.1_2	gnl|CDD|224295	8.8	66.667	12	363	236
DACB01000009.1_2	gnl|CDD|225375	9.4	34.615	26	264	236
DACB01000009.1_3	gnl|CDD|226849	0.15	18.085	94	588	275
DACB01000009.1_3	gnl|CDD|224482	1.5	18.033	61	352	275
DACB01000009.1_3	gnl|CDD|227326	1.8	25.301	83	773	275
DACB01000009.1_3	gnl|CDD|226054	4.1	20.290	69	1188	275
DACB01000009.1_3	gnl|CDD|225146	4.8	19.595	148	364	275
DACB01000009.1_3	gnl|CDD|226119	5.0	25.000	32	251	275
DACB01000009.1_3	gnl|CDD|225233	6.3	33.333	57	321	275
DACB01000009.1_3	gnl|CDD|227300	6.3	17.742	62	309	275
DACB01000009.1_3	gnl|CDD|227834	6.4	14.035	57	62	275
DACB01000009.1_3	gnl|CDD|223800	7.0	15.730	89	518	275
DACB01000009.1_3	gnl|CDD|224333	9.6	26.230	61	373	275
DACB01000009.1_4	gnl|CDD|224252	0.030	34.783	46	478	118
DACB01000009.1_4	gnl|CDD|225451	0.19	23.256	86	538	118
DACB01000009.1_4	gnl|CDD|224188	0.66	24.528	106	660	118
DACB01000009.1_4	gnl|CDD|224188	5.4	26.966	89	660	118
DACB01000009.1_4	gnl|CDD|226024	0.78	26.761	71	438	118
DACB01000009.1_4	gnl|CDD|227252	0.87	25.641	39	204	118
DACB01000009.1_4	gnl|CDD|224173	1.1	18.182	66	429	118
DACB01000009.1_4	gnl|CDD|227313	1.2	50.000	18	115	118
DACB01000009.1_4	gnl|CDD|225647	1.3	26.923	26	138	118
DACB01000009.1_4	gnl|CDD|225203	1.4	32.143	28	295	118
DACB01000009.1_4	gnl|CDD|225723	1.5	29.091	55	442	118
DACB01000009.1_4	gnl|CDD|227750	1.9	31.250	16	198	118
DACB01000009.1_4	gnl|CDD|224208	2.5	18.447	103	674	118
DACB01000009.1_4	gnl|CDD|226059	2.8	26.316	38	330	118
DACB01000009.1_4	gnl|CDD|225675	3.0	30.769	39	154	118
DACB01000009.1_4	gnl|CDD|225937	4.2	22.000	50	161	118
DACB01000009.1_4	gnl|CDD|227059	5.1	23.438	64	587	118
DACB01000009.1_4	gnl|CDD|227371	5.6	23.077	39	1227	118
DACB01000009.1_4	gnl|CDD|224209	6.9	20.290	69	381	118
DACB01000009.1_4	gnl|CDD|226830	7.0	26.316	38	281	118
DACB01000009.1_4	gnl|CDD|226685	7.2	27.273	55	569	118
DACB01000009.1_4	gnl|CDD|223961	7.6	21.875	96	436	118
DACB01000009.1_4	gnl|CDD|226450	8.1	44.444	27	633	118
