NODE_3_length_156794_cov_85.676493_4	gnl|CDD|224722	5.85e-110	54.297	256	258	258
NODE_3_length_156794_cov_85.676493_57	gnl|CDD|223455	1.75e-75	45.588	204	202	220
NODE_3_length_156794_cov_85.676493_57	gnl|CDD|223597	6.58e-06	25.668	187	323	220
NODE_3_length_156794_cov_85.676493_176	gnl|CDD|224029	0.0	59.481	385	386	388
NODE_3_length_156794_cov_85.676493_176	gnl|CDD|223594	2.77e-80	31.328	399	405	388
NODE_3_length_156794_cov_85.676493_176	gnl|CDD|223154	1.32e-18	21.918	365	460	388
NODE_3_length_156794_cov_85.676493_176	gnl|CDD|223153	3.08e-11	22.275	211	383	388
NODE_3_length_156794_cov_85.676493_176	gnl|CDD|226363	1.11e-10	22.603	292	407	388
NODE_4_length_156707_cov_15.332159_2	gnl|CDD|223932	7.69e-15	28.125	128	136	128
NODE_4_length_156707_cov_15.332159_11	gnl|CDD|223405	3.80e-30	29.861	144	154	134
NODE_5_length_138743_cov_15.678321_41	gnl|CDD|223694	9.79e-156	38.584	438	437	412
NODE_5_length_138743_cov_15.678321_41	gnl|CDD|223963	1.51e-21	20.000	275	490	412
NODE_5_length_138743_cov_15.678321_41	gnl|CDD|224163	2.90e-08	26.768	198	312	412
NODE_5_length_138743_cov_15.678321_41	gnl|CDD|223708	2.23e-07	35.294	68	416	412
NODE_5_length_138743_cov_15.678321_41	gnl|CDD|223962	2.20e-06	23.839	323	560	412
NODE_5_length_138743_cov_15.678321_67	gnl|CDD|223280	7.28e-32	17.188	320	317	280
NODE_5_length_138743_cov_15.678321_134	gnl|CDD|224811	1.31e-113	43.182	308	318	314
NODE_6_length_125980_cov_87.281550_96	gnl|CDD|225141	3.05e-83	33.152	368	389	377
NODE_6_length_125980_cov_87.281550_96	gnl|CDD|224734	1.82e-15	24.336	226	307	377
NODE_6_length_125980_cov_87.281550_96	gnl|CDD|223516	5.27e-08	23.016	252	449	377
NODE_6_length_125980_cov_87.281550_115	gnl|CDD|224487	2.76e-162	47.101	414	421	422
NODE_8_length_112668_cov_91.537734_79	gnl|CDD|224206	1.25e-11	16.414	396	773	462
NODE_8_length_112668_cov_91.537734_79	gnl|CDD|224720	1.25e-07	20.103	388	535	462
NODE_10_length_107865_cov_90.702212_27	gnl|CDD|224377	7.04e-23	45.133	113	114	116
NODE_10_length_107865_cov_90.702212_30	gnl|CDD|223672	4.81e-15	33.333	96	124	103
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225443	1.97e-47	32.632	190	280	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225370	4.51e-19	28.571	175	300	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225173	2.57e-12	21.519	158	300	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|226608	7.74e-08	21.359	103	248	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225318	4.14e-07	30.275	109	341	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225151	1.02e-06	26.490	151	187	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225174	1.08e-06	26.168	107	432	198
NODE_10_length_107865_cov_90.702212_32	gnl|CDD|225136	4.22e-06	27.160	81	238	198
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|224085	0.0	56.712	365	365	365
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|223610	2.63e-18	23.704	270	369	365
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|223091	7.99e-15	31.148	122	372	365
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|224009	1.79e-14	41.071	56	346	365
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|223447	3.69e-14	39.450	109	653	365
NODE_11_length_105680_cov_79.303012_37	gnl|CDD|225171	5.21e-14	22.830	311	411	365
NODE_11_length_105680_cov_79.303012_51	gnl|CDD|223203	3.73e-63	40.097	207	208	192
NODE_13_length_68512_cov_85.489369_39	gnl|CDD|223572	1.51e-161	47.015	402	411	399
NODE_13_length_68512_cov_85.489369_39	gnl|CDD|224092	3.00e-36	29.373	303	347	399
NODE_13_length_68512_cov_85.489369_39	gnl|CDD|223110	6.31e-17	26.899	316	300	399
NODE_13_length_68512_cov_85.489369_39	gnl|CDD|223211	7.54e-07	26.110	383	396	399
NODE_16_length_61116_cov_84.262029_23	gnl|CDD|224749	4.76e-55	39.224	232	247	228
NODE_16_length_61116_cov_84.262029_55	gnl|CDD|224232	1.74e-155	50.585	342	335	353
NODE_16_length_61116_cov_84.262029_55	gnl|CDD|224101	3.99e-22	29.333	150	260	353
NODE_17_length_60787_cov_93.076972_43	gnl|CDD|223274	2.56e-92	38.235	306	304	306
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|224029	1.70e-178	53.298	379	386	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223781	8.09e-103	41.399	343	346	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223594	1.48e-61	29.326	341	405	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|225055	7.16e-25	25.506	247	324	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223684	1.21e-24	23.432	303	317	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223386	1.97e-22	25.225	333	339	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223154	8.63e-19	28.061	196	460	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|224028	2.44e-08	26.263	99	382	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223153	5.33e-08	36.000	75	383	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|224919	1.14e-07	25.352	142	342	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|224089	1.94e-07	23.881	134	459	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223124	3.71e-07	24.675	231	743	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223124	1.99e-06	24.231	260	743	736
NODE_21_length_49183_cov_77.902150_10	gnl|CDD|223228	3.17e-06	27.473	91	345	736
NODE_22_length_46028_cov_91.703641_20	gnl|CDD|224185	6.33e-10	24.664	223	226	289
NODE_27_length_41000_cov_82.492266_38	gnl|CDD|223518	2.54e-177	32.242	611	589	616
NODE_27_length_41000_cov_82.492266_38	gnl|CDD|223519	3.20e-09	21.525	446	500	616
NODE_27_length_41000_cov_82.492266_38	gnl|CDD|223202	2.11e-08	25.620	121	429	616
NODE_27_length_41000_cov_82.492266_38	gnl|CDD|223500	4.94e-08	19.565	184	558	616
NODE_28_length_40494_cov_90.345696_28	gnl|CDD|223565	2.48e-30	32.487	197	252	205
NODE_28_length_40494_cov_90.345696_28	gnl|CDD|224158	2.64e-09	26.066	211	259	205
NODE_28_length_40494_cov_90.345696_28	gnl|CDD|223503	3.54e-06	21.287	202	388	205
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|223447	0.0	36.256	673	653	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|224082	8.45e-14	23.699	173	444	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|224082	5.48e-09	23.980	196	444	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|223561	1.73e-12	27.222	180	454	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|224085	8.57e-09	31.915	94	365	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|225171	1.82e-08	23.280	189	411	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|224009	1.29e-07	25.532	188	346	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|223296	1.46e-07	23.113	212	200	673
NODE_40_length_31484_cov_80.441940_31	gnl|CDD|224081	4.07e-06	27.160	162	298	673
NODE_49_length_29195_cov_16.573116_24	gnl|CDD|224308	2.61e-18	24.870	193	194	186
NODE_49_length_29195_cov_16.573116_32	gnl|CDD|224987	1.95e-24	38.298	94	106	96
NODE_57_length_26396_cov_76.010069_18	gnl|CDD|223861	2.49e-37	27.010	311	292	448
NODE_57_length_26396_cov_76.010069_18	gnl|CDD|223861	8.91e-36	29.455	275	292	448
NODE_57_length_26396_cov_76.010069_18	gnl|CDD|223861	2.25e-33	29.020	255	292	448
