NODE_1_length_174676_cov_75.610868_116	gnl|CDD|224500	2.48e-63	51.579	190	207	199
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|223591	1.42e-15	28.689	122	117	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|223591	3.52e-10	36.842	57	117	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225321	2.28e-15	33.071	127	294	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225321	2.44e-07	27.869	61	294	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225321	1.96e-06	29.825	57	294	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225457	4.88e-12	27.419	124	610	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225457	1.47e-06	32.203	59	610	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225979	2.20e-10	23.387	124	382	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|226147	2.38e-09	25.397	126	187	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|226147	1.64e-08	33.898	59	187	135
NODE_3_length_156794_cov_85.676493_41	gnl|CDD|225148	2.34e-08	24.219	128	451	135
NODE_3_length_156794_cov_85.676493_115	gnl|CDD|223894	8.20e-35	28.244	131	137	148
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224065	1.87e-13	35.789	95	165	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224065	7.85e-09	28.000	100	165	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224065	7.88e-08	23.741	139	165	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224065	2.50e-06	25.743	101	165	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224066	1.25e-10	29.870	77	172	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224066	8.19e-09	27.273	99	172	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224066	8.67e-09	31.707	82	172	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224066	3.90e-07	34.921	63	172	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|223514	1.05e-09	25.185	135	203	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|223514	8.24e-08	30.189	106	203	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|223514	6.82e-06	22.500	160	203	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225131	1.17e-08	33.333	72	317	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225131	1.83e-08	40.000	55	317	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225131	7.08e-07	35.000	60	317	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225131	1.53e-06	34.615	52	317	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224070	8.21e-08	21.556	450	622	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224070	9.32e-06	28.571	98	622	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225358	8.48e-08	46.154	52	354	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225358	1.82e-06	29.358	109	354	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224071	1.04e-07	37.313	67	284	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224071	8.89e-07	34.783	69	284	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224071	1.11e-06	34.483	58	284	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224071	1.19e-06	30.864	81	284	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224071	1.83e-06	29.091	55	284	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224068	1.07e-07	36.842	57	99	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224068	1.21e-07	42.857	56	99	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224068	9.01e-06	39.344	61	99	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224069	1.14e-07	39.130	69	68	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224067	2.66e-07	40.000	55	91	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224067	9.14e-06	38.889	54	91	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225918	3.89e-07	33.898	59	978	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|224166	5.64e-07	30.769	104	591	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|226684	5.91e-07	35.593	59	640	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|226684	2.37e-06	28.767	73	640	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|226684	3.33e-06	29.870	77	640	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|226684	3.45e-06	33.333	75	640	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|226684	6.44e-06	33.333	60	640	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|223425	7.96e-07	23.232	99	386	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|223325	8.07e-07	34.328	67	388	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|225433	5.30e-06	26.316	76	198	435
NODE_3_length_156794_cov_85.676493_164	gnl|CDD|227003	5.70e-06	27.273	77	529	435
NODE_4_length_156707_cov_15.332159_20	gnl|CDD|223746	9.00e-99	33.696	368	365	390
NODE_4_length_156707_cov_15.332159_55	gnl|CDD|223841	1.65e-14	20.115	348	451	402
NODE_6_length_125980_cov_87.281550_59	gnl|CDD|225044	1.15e-29	24.919	309	399	450
NODE_7_length_116193_cov_15.825812_86	gnl|CDD|223220	1.61e-90	40.895	313	322	334
NODE_8_length_112668_cov_91.537734_34	gnl|CDD|223672	3.61e-13	30.108	93	124	110
NODE_10_length_107865_cov_90.702212_88	gnl|CDD|223725	3.47e-63	52.143	140	158	142
NODE_11_length_105680_cov_79.303012_53	gnl|CDD|223203	9.48e-35	31.034	203	208	187
NODE_12_length_102272_cov_16.001243_44	gnl|CDD|224763	4.05e-115	41.951	410	429	414
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|223157	1.98e-123	38.904	365	356	367
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|223513	1.44e-56	27.041	392	393	367
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|224089	2.49e-18	23.563	348	459	367
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|224090	3.45e-14	23.102	303	388	367
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|223594	2.56e-09	21.591	352	405	367
NODE_16_length_61116_cov_84.262029_18	gnl|CDD|224365	6.65e-09	21.484	256	396	367
NODE_18_length_57661_cov_83.486854_55	gnl|CDD|226516	3.66e-51	52.593	135	142	173
NODE_19_length_54512_cov_14.152824_24	gnl|CDD|224549	1.31e-59	37.900	219	232	222
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|223591	1.44e-18	37.815	119	117	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|223591	1.30e-16	30.172	116	117	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225321	1.14e-16	28.182	110	294	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225321	1.69e-11	25.806	124	294	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225979	2.72e-12	28.169	142	382	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225979	3.89e-11	26.613	124	382	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225457	4.90e-12	29.371	143	610	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|226147	2.64e-08	24.800	125	187	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|226147	7.98e-07	27.273	132	187	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225148	3.41e-08	29.545	88	451	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|225148	1.00e-07	26.613	124	451	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|226594	6.30e-08	28.205	117	432	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|226594	2.61e-07	33.058	121	432	282
NODE_20_length_53612_cov_15.351191_16	gnl|CDD|224173	1.09e-07	26.050	119	429	282
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|223591	1.31e-22	36.719	128	117	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|223591	2.32e-19	35.433	127	117	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|223591	8.37e-17	34.483	116	117	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|223591	7.79e-11	36.207	58	117	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225979	1.24e-20	34.074	135	382	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225979	1.56e-13	29.688	128	382	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225979	1.10e-08	40.678	59	382	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225321	1.83e-15	31.690	142	294	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225321	4.35e-15	29.412	119	294	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225321	1.30e-12	29.921	127	294	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225321	2.60e-11	36.066	61	294	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225321	1.83e-07	29.508	61	294	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|226147	1.22e-14	29.104	134	187	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|226147	4.71e-12	30.579	121	187	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|226147	2.80e-06	31.148	61	187	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225457	3.22e-14	28.226	124	610	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225457	4.65e-11	32.812	128	610	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|226594	1.03e-08	28.788	132	432	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|226594	5.00e-08	26.897	145	432	274
NODE_22_length_46028_cov_91.703641_28	gnl|CDD|225148	1.24e-06	26.786	168	451	274
NODE_26_length_43493_cov_69.576032_15	gnl|CDD|225895	2.98e-46	27.564	312	278	316
NODE_26_length_43493_cov_69.576032_30	gnl|CDD|224301	7.97e-27	65.000	60	74	63
NODE_27_length_41000_cov_82.492266_32	gnl|CDD|223107	0.0	55.098	559	550	583
NODE_27_length_41000_cov_82.492266_32	gnl|CDD|226469	4.38e-114	33.147	537	592	583
NODE_27_length_41000_cov_82.492266_32	gnl|CDD|226471	4.05e-73	27.561	537	617	583
NODE_27_length_41000_cov_82.492266_32	gnl|CDD|226470	2.16e-56	25.818	581	557	583
NODE_29_length_39564_cov_89.439512_2	gnl|CDD|224165	1.48e-105	39.595	346	358	356
NODE_36_length_34693_cov_81.086492_12	gnl|CDD|223972	1.30e-90	31.840	625	598	686
NODE_36_length_34693_cov_81.086492_12	gnl|CDD|223972	1.52e-08	18.135	193	598	686
NODE_36_length_34693_cov_81.086492_19	gnl|CDD|223255	4.22e-96	48.571	210	211	215
NODE_36_length_34693_cov_81.086492_19	gnl|CDD|224115	2.82e-27	24.171	211	342	215
NODE_36_length_34693_cov_81.086492_19	gnl|CDD|225140	7.37e-10	23.776	143	215	215
NODE_36_length_34693_cov_81.086492_19	gnl|CDD|223200	8.11e-10	26.718	131	285	215
NODE_46_length_29871_cov_96.370142_15	gnl|CDD|223624	0.0	46.819	613	570	758
NODE_46_length_29871_cov_96.370142_15	gnl|CDD|224035	2.86e-101	30.599	634	1187	758
NODE_46_length_29871_cov_96.370142_15	gnl|CDD|224668	6.06e-48	34.804	204	298	758
NODE_58_length_26015_cov_21.986930_12	gnl|CDD|225025	7.16e-09	23.125	160	227	247
NODE_69_length_24033_cov_113.446443_11	gnl|CDD|227708	1.60e-16	23.607	377	480	515
NODE_80_length_21122_cov_73.829936_3	gnl|CDD|223381	3.95e-97	33.178	428	412	425
NODE_80_length_21122_cov_73.829936_3	gnl|CDD|225858	1.09e-27	27.273	264	1061	425
NODE_84_length_20016_cov_85.482572_9	gnl|CDD|225828	4.72e-08	54.237	59	297	894
NODE_84_length_20016_cov_85.482572_9	gnl|CDD|225828	3.37e-06	53.333	60	297	894
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223567	1.34e-165	43.488	453	457	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223566	2.56e-27	25.000	332	305	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|224169	1.63e-18	24.538	379	454	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223523	7.90e-18	19.461	334	415	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223523	5.72e-08	23.000	200	415	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|226160	1.28e-17	26.012	346	520	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|224983	9.05e-13	21.226	212	443	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|224154	5.55e-11	43.243	37	487	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223717	5.51e-09	26.042	96	396	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|224171	9.58e-08	25.387	323	793	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|225885	2.42e-06	50.000	36	485	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|223727	3.76e-06	48.387	31	387	466
NODE_86_length_19578_cov_79.157889_10	gnl|CDD|224992	5.48e-06	45.161	31	408	466
NODE_99_length_17036_cov_100.009611_18	gnl|CDD|224811	4.27e-29	23.226	310	318	326
NODE_101_length_16387_cov_16.036787_16	gnl|CDD|223119	2.38e-60	49.375	160	162	160
NODE_101_length_16387_cov_16.036787_16	gnl|CDD|224605	3.94e-17	39.130	138	254	160
NODE_112_length_15182_cov_64.197881_9	gnl|CDD|223444	2.14e-64	23.577	615	542	625
NODE_130_length_12731_cov_76.522681_2	gnl|CDD|223816	9.51e-79	38.696	230	229	230
NODE_130_length_12731_cov_76.522681_2	gnl|CDD|223855	3.21e-29	35.772	123	130	230
NODE_130_length_12731_cov_76.522681_2	gnl|CDD|225114	1.72e-25	35.938	128	464	230
NODE_130_length_12731_cov_76.522681_2	gnl|CDD|225107	3.03e-23	27.315	216	211	230
