NODE_1_length_174676_cov_75.610868_71	gnl|CDD|223515	1.72e-19	21.756	262	381	471
NODE_1_length_174676_cov_75.610868_89	gnl|CDD|224695	3.38e-75	52.288	153	153	155
NODE_2_length_162612_cov_78.117187_19	gnl|CDD|224008	1.52e-49	37.281	228	228	556
NODE_2_length_162612_cov_78.117187_19	gnl|CDD|226488	1.32e-25	22.590	332	318	556
NODE_2_length_162612_cov_78.117187_19	gnl|CDD|224774	1.37e-06	28.358	134	241	556
NODE_3_length_156794_cov_85.676493_121	gnl|CDD|224869	1.11e-24	50.633	79	79	81
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223975	2.04e-86	50.267	187	194	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223188	7.71e-20	33.333	120	190	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223735	4.99e-10	37.143	105	176	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223974	1.04e-09	30.693	101	338	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223974	1.38e-09	26.712	146	338	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|223974	1.57e-08	28.571	98	338	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|225082	2.73e-09	22.449	147	271	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|224128	6.24e-08	32.759	58	460	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|224128	6.10e-07	36.145	83	460	216
NODE_4_length_156707_cov_15.332159_79	gnl|CDD|224129	2.09e-06	28.571	126	358	216
NODE_4_length_156707_cov_15.332159_130	gnl|CDD|226459	6.50e-09	18.409	440	440	347
NODE_4_length_156707_cov_15.332159_130	gnl|CDD|227274	1.02e-06	37.500	64	374	347
NODE_4_length_156707_cov_15.332159_130	gnl|CDD|226984	3.82e-06	32.911	79	373	347
NODE_5_length_138743_cov_15.678321_44	gnl|CDD|223127	4.09e-55	40.000	155	148	201
NODE_5_length_138743_cov_15.678321_110	gnl|CDD|226501	7.79e-13	32.967	91	97	93
NODE_6_length_125980_cov_87.281550_3	gnl|CDD|224556	2.82e-18	28.758	153	387	167
NODE_6_length_125980_cov_87.281550_105	gnl|CDD|224308	2.09e-26	35.437	206	194	208
NODE_9_length_111157_cov_16.817258_30	gnl|CDD|223109	5.32e-94	43.028	251	259	261
NODE_9_length_111157_cov_16.817258_30	gnl|CDD|225316	9.81e-09	27.108	166	209	261
NODE_9_length_111157_cov_16.817258_30	gnl|CDD|226472	7.36e-07	21.019	157	194	261
NODE_9_length_111157_cov_16.817258_30	gnl|CDD|225317	7.26e-06	33.333	81	256	261
