NODE_1_length_174676_cov_75.610868_18	gnl|CDD|225808	6.23e-25	55.882	68	73	74
NODE_1_length_174676_cov_75.610868_18	gnl|CDD|225174	8.54e-13	38.889	54	432	74
NODE_2_length_162612_cov_78.117187_152	gnl|CDD|224466	1.66e-19	28.571	210	519	244
NODE_2_length_162612_cov_78.117187_152	gnl|CDD|223420	9.62e-16	20.940	234	372	244
NODE_3_length_156794_cov_85.676493_17	gnl|CDD|223532	1.87e-22	29.936	157	177	147
NODE_3_length_156794_cov_85.676493_17	gnl|CDD|225695	1.00e-08	25.490	102	171	147
NODE_3_length_156794_cov_85.676493_17	gnl|CDD|224167	1.76e-07	24.468	94	153	147
NODE_3_length_156794_cov_85.676493_17	gnl|CDD|224168	3.60e-06	22.424	165	169	147
NODE_3_length_156794_cov_85.676493_100	gnl|CDD|224896	3.84e-81	46.818	220	218	220
NODE_5_length_138743_cov_15.678321_64	gnl|CDD|223177	2.94e-38	36.170	141	121	158
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|224875	0.0	41.279	516	475	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|223609	1.77e-21	27.027	222	347	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|225449	8.53e-18	24.206	252	322	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|225011	5.61e-14	28.283	198	414	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|224101	9.19e-09	23.039	204	260	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|223675	7.41e-07	29.268	82	212	541
NODE_5_length_138743_cov_15.678321_71	gnl|CDD|223803	7.98e-07	22.989	174	296	541
NODE_5_length_138743_cov_15.678321_108	gnl|CDD|226543	1.30e-138	59.375	256	257	258
NODE_7_length_116193_cov_15.825812_13	gnl|CDD|223752	1.95e-18	27.152	151	160	164
NODE_7_length_116193_cov_15.825812_42	gnl|CDD|223278	1.24e-18	30.282	142	152	134
NODE_7_length_116193_cov_15.825812_124	gnl|CDD|223544	3.14e-97	30.686	277	279	314
NODE_7_length_116193_cov_15.825812_124	gnl|CDD|223543	3.80e-06	20.408	147	260	314
NODE_10_length_107865_cov_90.702212_29	gnl|CDD|223109	3.90e-86	39.773	264	259	280
NODE_10_length_107865_cov_90.702212_29	gnl|CDD|225316	1.97e-09	29.167	72	209	280
NODE_10_length_107865_cov_90.702212_29	gnl|CDD|226562	9.27e-09	33.333	72	252	280
NODE_10_length_107865_cov_90.702212_29	gnl|CDD|225151	5.54e-07	25.610	82	187	280
NODE_10_length_107865_cov_90.702212_29	gnl|CDD|225174	1.56e-06	24.490	98	432	280
NODE_11_length_105680_cov_79.303012_32	gnl|CDD|225029	6.64e-22	48.246	114	116	116
NODE_12_length_102272_cov_16.001243_96	gnl|CDD|223203	1.52e-69	48.544	206	208	198
NODE_12_length_102272_cov_16.001243_96	gnl|CDD|223626	6.08e-06	51.724	29	340	198
NODE_14_length_68432_cov_66.540765_49	gnl|CDD|223966	4.05e-45	25.882	255	332	412
NODE_15_length_61306_cov_84.763935_60	gnl|CDD|223095	1.01e-121	37.343	399	335	509
NODE_15_length_61306_cov_84.763935_60	gnl|CDD|224935	2.08e-18	27.160	324	536	509
NODE_17_length_60787_cov_93.076972_35	gnl|CDD|224040	1.79e-167	44.372	462	452	462
NODE_20_length_53612_cov_15.351191_39	gnl|CDD|223261	1.23e-92	38.131	396	392	388
NODE_21_length_49183_cov_77.902150_14	gnl|CDD|226107	3.21e-11	21.329	286	444	399
NODE_23_length_45256_cov_14.588791_3	gnl|CDD|223672	5.16e-15	28.421	95	124	128
NODE_24_length_43940_cov_88.632788_5	gnl|CDD|223928	3.61e-21	22.101	276	334	365
NODE_24_length_43940_cov_88.632788_33	gnl|CDD|226281	3.47e-23	25.185	135	193	192
NODE_27_length_41000_cov_82.492266_35	gnl|CDD|223097	3.65e-180	33.016	630	577	614
NODE_35_length_35877_cov_118.067291_13	gnl|CDD|223129	1.46e-47	56.436	101	104	103
NODE_35_length_35877_cov_118.067291_38	gnl|CDD|223177	2.73e-51	58.036	112	121	122
NODE_44_length_30134_cov_98.500615_2	gnl|CDD|223687	5.61e-24	20.906	287	319	377
NODE_45_length_29892_cov_79.173470_6	gnl|CDD|223607	2.41e-161	47.493	339	342	353
NODE_45_length_29892_cov_79.173470_6	gnl|CDD|224135	5.52e-15	35.955	89	220	353
NODE_57_length_26396_cov_76.010069_12	gnl|CDD|223812	1.11e-13	28.125	160	296	422
NODE_57_length_26396_cov_76.010069_12	gnl|CDD|226971	1.98e-11	21.300	277	473	422
NODE_59_length_25699_cov_33.101163_15	gnl|CDD|224262	5.41e-11	29.897	97	89	91
NODE_61_length_25471_cov_92.689415_18	gnl|CDD|224406	5.80e-77	39.914	233	235	236
NODE_69_length_24033_cov_113.446443_8	gnl|CDD|223887	1.19e-44	41.447	152	160	186
NODE_70_length_23870_cov_69.754760_16	gnl|CDD|223394	0.0	37.500	728	701	733
NODE_70_length_23870_cov_69.754760_16	gnl|CDD|225232	2.10e-07	29.310	116	231	733
NODE_84_length_20016_cov_85.482572_12	gnl|CDD|223745	3.36e-18	28.387	155	342	213
NODE_84_length_20016_cov_85.482572_12	gnl|CDD|226576	3.41e-07	28.696	115	438	213
NODE_97_length_17181_cov_75.643534_4	gnl|CDD|223094	1.45e-111	30.377	451	438	448
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	1.73e-14	22.426	272	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	7.29e-13	18.717	374	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	1.10e-11	22.404	366	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	1.61e-11	20.209	287	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	4.81e-08	19.008	242	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	4.14e-07	18.067	238	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224117	4.58e-07	18.410	239	1163	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223496	1.91e-09	20.392	255	908	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223496	7.57e-09	23.864	264	908	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223496	8.32e-09	21.181	288	908	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223496	4.11e-08	17.848	409	908	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223496	1.51e-07	20.000	410	908	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|224495	1.69e-07	24.138	174	239	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|226889	7.30e-06	18.947	190	438	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|225638	8.54e-06	19.231	234	1480	1104
NODE_111_length_15209_cov_86.841396_8	gnl|CDD|223571	9.37e-06	21.805	266	557	1104
NODE_120_length_13670_cov_62.187449_4	gnl|CDD|223791	5.20e-173	43.400	447	412	483
NODE_224_length_5266_cov_69.352862_4	gnl|CDD|224224	1.07e-10	27.857	140	319	864
NODE_245_length_4379_cov_5.281729_2	gnl|CDD|224031	7.46e-20	18.391	435	371	434
NODE_245_length_4379_cov_5.281729_2	gnl|CDD|226984	9.89e-06	26.957	115	373	434
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224041	1.77e-135	53.226	248	248	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226905	3.32e-89	45.378	238	259	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226361	2.35e-88	44.398	241	352	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226643	9.39e-84	37.931	290	386	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226359	6.63e-79	36.140	285	338	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224050	2.03e-71	38.462	260	309	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224043	2.19e-71	46.009	213	345	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224059	6.65e-70	40.000	215	226	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224054	2.87e-66	34.146	287	293	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224058	1.89e-63	38.023	263	339	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224051	1.44e-60	36.638	232	240	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224049	7.37e-58	37.615	218	252	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224047	2.04e-56	35.714	210	235	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224048	6.24e-56	35.169	236	539	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224048	9.46e-46	27.740	292	539	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224052	1.66e-54	35.160	219	263	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226360	3.00e-50	39.572	187	231	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224046	4.42e-49	32.883	222	254	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|225438	6.23e-49	39.196	199	223	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226164	6.78e-49	37.727	220	258	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223521	8.44e-47	30.702	228	316	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224045	1.52e-46	32.110	218	258	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226967	7.96e-45	33.772	228	268	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226927	1.54e-44	31.250	256	245	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226647	3.60e-44	37.736	212	228	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224042	1.49e-43	32.692	260	253	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226628	5.46e-42	36.957	184	352	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226961	1.84e-40	35.217	230	256	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226635	1.31e-39	35.455	220	242	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224053	1.70e-38	29.358	218	500	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224053	1.70e-21	26.941	219	500	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223488	4.02e-38	31.532	222	250	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|225183	8.49e-36	33.182	220	709	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224055	1.19e-35	31.364	220	567	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226364	5.27e-35	28.897	263	501	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226364	9.95e-14	25.541	231	501	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|227321	2.48e-34	28.740	254	559	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224057	1.68e-33	30.457	197	249	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226631	1.82e-33	30.189	212	300	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226970	3.77e-33	28.000	225	223	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226620	1.14e-32	31.319	182	213	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226641	1.86e-31	30.738	244	534	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226641	1.60e-29	30.833	240	534	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|227320	7.21e-31	28.125	224	573	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224060	1.37e-30	31.019	216	243	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226963	6.81e-29	32.645	242	252	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224026	7.34e-29	29.911	224	263	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223562	2.66e-28	28.700	223	530	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223562	1.17e-25	28.934	197	530	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223487	3.50e-28	28.846	208	237	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226617	3.29e-27	27.374	179	209	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226637	5.36e-27	27.753	227	267	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224044	5.60e-27	31.220	205	257	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226929	3.61e-26	29.851	201	259	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226952	8.79e-25	29.048	210	325	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224166	2.67e-24	32.020	203	591	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|224166	7.06e-14	26.953	256	591	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|227590	3.69e-24	33.333	180	497	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|227019	2.48e-23	31.863	204	249	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226646	1.25e-22	23.982	221	604	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226592	7.65e-22	29.515	227	258	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226969	8.08e-22	30.918	207	580	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|227118	6.08e-19	28.205	234	235	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226968	9.53e-18	25.714	210	546	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226639	6.55e-14	24.806	258	330	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|226622	1.15e-13	23.673	245	248	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|225265	6.59e-13	27.179	195	593	265
NODE_251_length_4111_cov_11.773922_3	gnl|CDD|223473	5.09e-12	25.248	202	251	265
NODE_730_length_341_cov_2.587121_1	gnl|CDD|223253	1.77e-06	23.171	82	261	79
